,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,2018.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2032.0,1356.0,1120.0,-528.0,2.23606797749979,49.528722979701385,1226.5472,49.528722979701385
2,1138.0,871.0,467.0,-278.0,8.602325267042627,21.73929161679377,236.29839999999996,21.73929161679377
3,1961.0,1791.0,799.0,381.0,24.186773244895647,35.40761500016628,626.8496000000001,35.40761500016628
4,1124.0,902.0,-311.0,551.0,18.35755975068582,25.308401767002195,320.2575999999999,25.308401767002195
5,657.0,467.0,207.0,617.0,8.06225774829855,26.031918868957778,338.8304,26.031918868957778
6,1811.0,1218.0,296.0,617.0,14.142135623730951,27.373125506598623,374.64400000000006,27.373125506598623
7,805.0,1889.0,-1155.0,645.0,14.317821063276353,52.91578214483841,1400.0399999999997,52.91578214483841
8,1195.0,604.0,672.0,34.0,13.601470508735444,26.914382772042163,362.192,26.914382772042163
9,807.0,1891.0,-158.0,729.0,19.1049731745428,29.837023980283288,445.12399999999997,29.837023980283288
10,1550.0,276.0,13.0,3.0,13.341664064126334,0.5336665625650534,0.14240000000000003,0.5336665625650534
11,552.0,1259.0,662.0,1176.0,12.649110640673518,53.981033706293545,1456.9759999999999,53.981033706293545
12,814.0,920.0,-600.0,682.0,33.421549934136806,36.33453453671864,660.0991999999999,36.33453453671864
13,1840.0,1801.0,-661.0,-141.0,29.068883707497267,27.034851580876122,365.44160000000005,27.034851580876122
14,1045.0,1809.0,697.0,-233.0,11.180339887498949,29.39654401456062,432.07839999999993,29.39654401456062
15,936.0,1443.0,-175.0,958.0,19.209372712298546,38.954106330398595,758.7112,38.954106330398595
16,1896.0,1525.0,562.0,1116.0,6.0,49.98079631218374,1249.04,49.98079631218374
17,844.0,1894.0,-552.0,1093.0,17.204650534085253,48.97922825035119,1199.4824,48.97922825035119
18,932.0,1474.0,986.0,-285.0,3.605551275463989,41.054519848611065,842.7367999999999,41.054519848611065
19,642.0,1572.0,-264.0,-321.0,8.0,16.624656387426477,138.18959999999998,16.624656387426477
20,653.0,1201.0,-1042.0,-616.0,4.123105625617661,48.41850885766723,1172.176,48.41850885766723
21,633.0,920.0,-404.0,55.0,10.63014581273465,16.30906496400085,132.99280000000002,16.30906496400085
22,1239.0,946.0,967.0,-280.0,2.0,40.26887631906309,810.7912,40.26887631906309
23,1725.0,1262.0,521.0,940.0,8.54400374531753,42.98913351069082,924.0328000000002,42.98913351069082
24,688.0,1559.0,-729.0,-470.0,19.4164878389476,34.69503710907368,601.8727999999999,34.69503710907368
25,1870.0,1517.0,1280.0,-317.0,8.246211251235321,52.746776204807055,1391.1111999999998,52.746776204807055
26,935.0,1774.0,478.0,-494.0,11.40175425099138,27.496036077951306,378.0159999999999,27.496036077951306
27,918.0,1568.0,289.0,-1485.0,2.0,60.51440820168367,1830.9968000000001,60.51440820168367
28,954.0,1247.0,242.0,-204.0,14.317821063276353,12.660489721965735,80.144,12.660489721965735
29,1953.0,1392.0,230.0,-303.0,8.54400374531753,15.216254466852215,115.76719999999999,15.216254466852215
30,729.0,1861.0,-175.0,1024.0,6.4031242374328485,41.553839774442025,863.3608,41.553839774442025
31,915.0,827.0,-906.0,-509.0,5.830951894845301,41.567622015217566,863.9336000000001,41.567622015217566
32,1024.0,1147.0,-172.0,1028.0,5.656854249492381,41.69159147837847,869.0944000000002,41.69159147837847
33,1987.0,1213.0,-762.0,-818.0,10.44030650891055,44.717209215245084,999.8144,44.717209215245084
34,691.0,1600.0,-150.0,-83.0,11.40175425099138,6.857288093700016,23.511200000000002,6.857288093700016
35,717.0,411.0,395.0,667.0,9.055385138137417,31.007457167591156,480.73120000000006,31.007457167591156
